bandwidth;Size(BigestOnTop);Size(SmallerOnTop);PageRank;Jaccard;TripleDistance;Quantitative;Dynamics-Jaccard;Dynamics-TripleDistance;DynamicsH-Jaccard;DynamicsH-TripleDistance;Age;Compound;
0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
100;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
5;0,8547251879363499;0,8573749135781091;0,8549373660699425;0,8659201537213753;0,8659201537213753;0,8547251879363499;0,8721291607331668;0,8721298883049923;0,8721291607331668;0,8721298883049923;0,8547494706460238;0,0;
40;0,9400129762435067;0,8780148530150303;0,9415323281079732;0,9602317425399787;0,9602765791537212;0,9560245584593957;0,9049120010971783;0,9053608219669941;0,9048686196270866;0,904852067368058;0,8597517997853299;0,0;
10;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
15;0,8547251879363499;0,8694313244044506;0,8549373660699425;0,8659201537213753;0,8659201537213753;0,8547251879363499;0,888695607412429;0,8892032706536269;0,8886943341617345;0,8886945160546909;0,8597096915659328;0,0;
80;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
20;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
60;0,9631692228386979;0,8985606628470358;0,9598517681541449;0,9860755485118519;0,9860755485118519;0,9767052419185415;0,995080886888228;0,9952043922055958;0,9981789786674122;0,9950809778347063;0,9452058382545988;0,0;
