bandwidth;Size(BigestOnTop);Size(SmallerOnTop);PageRank;Jaccard;TripleDistance;Quantitative;Dynamics-Jaccard;Dynamics-TripleDistance;DynamicsH-Jaccard;DynamicsH-TripleDistance;Age;Compound;
0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
100;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
5;0,8983522439420734;0,9015577691452878;0,8986285951687234;0,925332141957127;0,925332141957127;0,8983522439420734;0,9158077516323803;0,9158085156429736;0,9158077516323803;0,9158085156429736;0,9015976283508883;0,0;
40;0,9435584392489357;0,950287772765478;0,9452221878821883;0,9792536411976673;0,9793229819010703;0,9466626057469878;0,9405931936375435;0,9461009365043779;0,9405493463869092;0,9410026270530473;0,9100397598046492;0,0;
10;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
15;0,8983522439420734;0,9240516203117478;0,8986285951687234;0,925332141957127;0,925332141957127;0,8983522439420734;0,9370479043937422;0,9375822895683725;0,9370478198788081;0,9370480116684838;0,9093523841388269;0,0;
80;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
20;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
60;0,9495502673183552;0,9543634573828558;0,9630980426368191;0,986356327146848;0,986356327146848;0,9505736851781156;0,9900476655533514;0,9900691327190957;0,9865904765740096;0,9900666590294634;0,9550456378641362;0,0;
