bandwidth;Size(BigestOnTop);Size(SmallerOnTop);PageRank;Jaccard;TripleDistance;Quantitative;Dynamics-Jaccard;Dynamics-TripleDistance;DynamicsH-Jaccard;DynamicsH-TripleDistance;Age;Compound;
0;0,9016015264240356;0,9016015264240356;0,9016015264240356;0,9016015264240356;0,9016015264240356;0,9016015264240356;0,9016015264240356;0,9016015264240356;0,9016015264240356;0,9016015264240356;0,0;0,9016015264240356;
1;0,9016015264240356;0,9026747803590006;0,9021816766426597;0,9016061475170338;0,9016061475170338;0,9016015264240356;0,9066577633599663;0,9066587260877669;0,906656030449925;0,9066569931777257;0,0;0,9016015264240356;
2;0,9016015264240356;0,9036966291950767;0,9021816766426597;0,9016061475170338;0,9016061475170338;0,9016015264240356;0,9088122519050458;0,9088122519050458;0,9088105189950046;0,9088105189950046;0,0;0,9016015264240356;
3;0,9016015264240356;0,9038602803185806;0,9021816766426597;0,9016061475170338;0,9016061475170338;0,9016015264240356;0,9160884523495949;0,9088122519050458;0,9160867194395538;0,9088105189950046;0,0;0,9016015264240356;
4;0,9016015264240356;0,9049983247276273;0,9021816766426597;0,9016061475170338;0,9016061475170338;0,9016015264240356;0,9179161501234361;0,9088122519050458;0,9179144172145627;0,9088105189950046;0,0;0,9016015264240356;
100;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;0,0;1,0;
5;0,9016015264240356;0,907578175197029;0,9021816766426597;0,9016061475170338;0,9016061475170338;0,9016015264240356;0,9179161501234361;0,9088122519050458;0,9179144172145627;0,9088105189950046;0,0;0,9016015264240356;
40;0,9046827948120898;0,9845200626048731;0,9238757242644676;0,9455483957998783;0,9455483957998783;0,9046827948120898;0,956422023831894;0,956422023831894;0,9560536601700365;0,9560536601700365;0,0;0,9046827948120898;
10;0,9016015264240356;0,918707942269051;0,9021816766426597;0,9088989489554677;0,9088989489554677;0,9016015264240356;0,9179161501234361;0,9161765359914655;0,9179144172145627;0,9161748032305594;0,0;0,9016015264240356;
15;0,9016015264240356;0,9195856724914999;0,9021816766426597;0,9224296413339917;0,9224316964270327;0,9016015264240356;0,9222234083446746;0,9222246742534961;0,922219387229993;0,9222206531349645;0,0;0,9016015264240356;
80;0,967559698758014;1,0;0,9706312454542579;0,9480340191626929;0,9480340191626929;0,9675804862325641;0,9657786978736186;0,9657786978736186;0,9654035381303209;0,9654035381303209;0,0;0,965509360651087;
20;0,9016015264240356;0,9321322213204638;0,9021816766426597;0,9224296413339917;0,9224316964270327;0,9016015264240356;0,9338613865172438;0,9338835476826941;0,9338573711460204;0,9338795322174164;0,0;0,9016015264240356;
60;0,9168680827522477;0,9963755328116124;0,9390185762170208;0,9480340191626929;0,9480340191626929;0,9069651386816628;0,9657732963884609;0,9657732963884609;0,9653981387304449;0,9653981387304449;0,0;0,9109470770661245;
