bandwidth;Size(BigestOnTop);Size(SmallerOnTop);PageRank;Jaccard;TripleDistance;Quantitative;Dynamics-Jaccard;Dynamics-TripleDistance;DynamicsH-Jaccard;DynamicsH-TripleDistance;Age;Compound;
0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
100;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
5;0,9485008134005553;0,9527654665302533;0,9486347475216119;0,956239691623838;0,956239691623838;0,9485008134005553;0,9562292889736589;0,9562313695036948;0,9562292889736589;0,9562299824836709;0,9504444618977798;0,0;
40;0,9485008134005553;0,9813835906168789;0,9490895167119442;0,9853730936493381;0,9853730936493381;0,9485024604868336;0,9865663643136392;0,9865663643136392;0,9865185988115666;0,9865185988115666;0,9554570655753594;0,0;
10;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
15;0,9485008134005553;0,9613250271639203;0,9486347475216119;0,9652730929731659;0,9652730929731659;0,9485008134005553;0,9652684117805852;0,967035215224764;0,9652670247605614;0,9670329613172252;0,9554169286834181;0,0;
80;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
20;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
60;0,9660375143838311;0,9989080684861942;0,9695873320687178;0,9866358886923365;0,9866358886923365;0,963191522672316;0,9878347941254847;0,9878347941254847;0,9877748055094516;0,9877748055094516;0,9565489970891651;0,0;
