bandwidth;Size(BigestOnTop);Size(SmallerOnTop);PageRank;Jaccard;TripleDistance;Quantitative;Dynamics-Jaccard;Dynamics-TripleDistance;DynamicsH-Jaccard;DynamicsH-TripleDistance;Age;Compound;
0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
100;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
5;0,9216305027604045;0,9268917358545703;0,922020782447198;0,9593408734248196;0,9593408734248196;0,9216305027604045;0,9399015615928583;0,9399030701283677;0,9398992987895942;0,9399008073251036;0,926928694974551;0,0;
40;0,9239971794696076;0,9854117073561794;0,9325146942133871;0,9699579463400989;0,9699603168958995;0,9239973949746804;0,9722628808459522;0,9722627730934158;0,9722606180426882;0,9722605102901517;0,9308273972461037;0,0;
10;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
15;0,9216305027604045;0,9393015954702558;0,922020782447198;0,9755814434615977;0,9755814434615977;0,9216305027604045;0,9709716822024274;0,9709744837683735;0,9709694193991633;0,9709722209651093;0,9308273972461037;0,0;
80;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
20;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
60;0,9201796148579542;0,9976331077857241;0,9505136778914639;0,997090897022625;0,997090897022625;0,9715141084705993;0,9964701346604998;0,9964066684165679;0,9964658245590443;0,9964044056133037;0,9618216600700564;0,0;
