bandwidth;Size(BigestOnTop);Size(SmallerOnTop);PageRank;Jaccard;TripleDistance;Quantitative;Dynamics-Jaccard;Dynamics-TripleDistance;DynamicsH-Jaccard;DynamicsH-TripleDistance;Age;
5;0,8959813937902038;0,9034267235740409;0,8961101902196655;0,9037245508380471;0,9037245508380471;0,8959813937902038;0,9036088275360878;0,9037223996893538;0,9036078828275824;0,9037214549905175;0,8963699685463381;
40;0,8990047719277711;0,9359696216017419;0,9008380110489835;0,967399698832296;0,967399698832296;0,8990047719277711;0,9800031310122291;0,9800047644343145;0,9800010041236125;0,9800026375438724;0,9034537907520939;
60;0,9581349272788782;0,9938474998217605;0,9640833554169783;0,9800671912615428;0,9798426428276443;0,9581349272788782;0,9841838569932975;0,9841471101242909;0,9848691442980644;0,984219488645034;0,9072763235916343;
15;0,8959813937902038;0,9184986074991462;0,8961101902196655;0,967399698832296;0,967399698832296;0,8959813937902038;0,9767048857136611;0,9764273123523218;0,9767039406359997;0,9764263672488372;0,9034537907520939;
