bandwidth;Size(BigestOnTop);Size(SmallerOnTop);PageRank;Jaccard;TripleDistance;Quantitative;Dynamics-Jaccard;Dynamics-TripleDistance;DynamicsH-Jaccard;DynamicsH-TripleDistance;Age;Compound;
0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
100;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
5;0,9233162548391722;0,9266737186774407;0,9238015690594342;0,9358261776709097;0,9358261776709097;0,9233162548391722;0,9407968694951598;0,9407976335174277;0,9407968694951598;0,9407976335174277;0,9233805340719103;0,0;
40;0,9356336345981101;0,9781222628276633;0,9369090056807455;0,9526164893489881;0,952617151928279;0,9376830248668078;0,9531597453037425;0,9536816814925254;0,9531166505776623;0,9531315614239265;0,9287375294400999;0,0;
10;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
15;0,9233162548391722;0,9452581181665102;0,9238015690594342;0,9381633403118684;0,9381633403118684;0,9233162548391722;0,9501555088371599;0,9506878523575445;0,950155837328599;0,950156123864506;0,9287375294400999;0,0;
80;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
20;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
60;0,942926399768647;0,9946869052285575;0,9527409223298215;0,9648813263637993;0,9648813263637993;0,9476070846094726;0,9644441490060138;0,9886411683302417;0,9675426136829813;0,9644450261951969;0,9402811222227737;0,0;
