bandwidth;Size(BigestOnTop);Size(SmallerOnTop);PageRank;Jaccard;TripleDistance;Quantitative;Dynamics-Jaccard;Dynamics-TripleDistance;DynamicsH-Jaccard;DynamicsH-TripleDistance;Age;Compound;
0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
100;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
5;0,7195344900604479;0,7240898354944333;0,7199058089407847;0,7196505820703414;0,7196505820703414;0,7195344900604479;0,7286200579803462;0,7285681108737239;0,7286200579803462;0,7285681108737239;0,7201108320416645;0,0;
40;0,8537130210234859;0,7587734692241017;0,8545984546583463;0,7942436714948801;0,7942436714948801;0,8537130210234859;0,8082758241649387;0,8180988319301079;0,8082758241649387;0,8180988319301079;0,7310375051307993;0,0;
10;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
15;0,7195344900604479;0,734276793304388;0,7199058089407847;0,7278712164595439;0,7278712164595439;0,7195344900604479;0,8082758241649387;0,80816330671591;0,8082758241649387;0,80816330671591;0,7310375051307993;0,0;
80;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
20;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
60;0,9387013633062017;0,7691919173605597;0,9396806757206051;0,9611660489786837;0,9473712751215019;0,9387013633062017;0,9717864220395802;0,9712527120015466;0,9717864220395802;0,9712527120015466;0,8702080186121814;0,0;
