bandwidth;Size(BigestOnTop);Size(SmallerOnTop);PageRank;Jaccard;TripleDistance;Quantitative;Dynamics-Jaccard;Dynamics-TripleDistance;DynamicsH-Jaccard;DynamicsH-TripleDistance;Age;Compound;
0;0,9301063560702134;0,9301063560702134;0,9301063560702134;0,9301063560702134;0,9301063560702134;0,9301063560702134;0,9301063560702134;0,9301063560702134;0,9301063560702134;0,9301063560702134;0,0;0,9301063560702134;
1;0,9301063560702134;0,9574248283126477;0,9301494944665045;0,9358658517147945;0,9358658517147945;0,9301063560702134;0,9601289474231305;0,9601303333957021;0,9601289474231305;0,9601303333957021;0,0;0,9301063560702134;
2;0,9301063560702134;0,9576610500128202;0,9301494944665045;0,9358658517147945;0,9358658517147945;0,9301063560702134;0,9620433220376569;0,9620460073595144;0,9620433220376569;0,9620446213869428;0,0;0,9301063560702134;
3;0,9301063560702134;0,957705574381683;0,9301494944665045;0,9358658517147945;0,9358658517147945;0,9301063560702134;0,9685928220480516;0,9620460073595144;0,9685928220480516;0,9620446213869428;0,0;0,9301138922960714;
4;0,9301063560702134;0,9579908248615759;0,9301494944665045;0,9378406027594713;0,9378406027594713;0,9301063560702134;0,9702300021482575;0,9702313881208291;0,9702300021482575;0,9702300021482575;0,0;0,9301138922960714;
100;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;0,0;1,0;
5;0,9301063560702134;0,9583472796823351;0,9301494944665045;0,9378406027594713;0,9378406027594713;0,9301063560702134;0,9702300021482575;0,9702313881208291;0,9702300021482575;0,9702300021482575;0,0;0,9301138922960714;
40;0,9301063560702134;0,9740012335155888;0,930594391661989;0,9978819740407338;0,9978819740407338;0,9301138922960714;0,9990731308427406;0,9990731308427406;0,999013447398876;0,999013447398876;0,0;0,9543249274096866;
10;0,9301063560702134;0,9656112485533911;0,9301494944665045;0,9710703346430775;0,9710703346430775;0,9301063560702134;0,9710645308829339;0,9718443137010319;0,9710631449103623;0,9718419748723173;0,0;0,9301138922960714;
15;0,9301063560702134;0,9657828492824126;0,9301494944665045;0,9710703346430775;0,9710703346430775;0,9301063560702134;0,9710645308829339;0,9718443137010319;0,9710631449103623;0,9718419748723173;0,0;0,9301138922960714;
80;0,9572801674254866;1,0;0,9654878103712328;0,9988077170952787;0,9988077170952787;0,9884745985876939;0,9999985274041426;0,9999985274041426;0,999938843960278;0,999938843960278;0,0;0,991487529711787;
20;0,9301063560702134;0,9662792873329037;0,9301494944665045;0,9820981719021781;0,9820981719021781;0,9301063560702134;0,982119307983895;0,982896578726707;0,9821179220113234;0,9828942398979924;0,0;0,9301138922960714;
60;0,9554389028641124;0,9993558692473477;0,939496146996251;0,9988077170952787;0,9988077170952787;0,9417855138146816;0,9999985274041426;0,9999985274041426;0,999938843960278;0,999938843960278;0,0;0,9790133434509332;
