bandwidth;Size(BigestOnTop);Size(SmallerOnTop);PageRank;Jaccard;TripleDistance;Quantitative;Dynamics-Jaccard;Dynamics-TripleDistance;DynamicsH-Jaccard;DynamicsH-TripleDistance;Age;Compound;
0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
100;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
5;0,8167006211272274;0,8211391468629888;0,817243825059336;0,8244133751576758;0,8244133751576758;0,8167006211272274;0,8299290361889811;0,8299297105576118;0,8299165835379309;0,8299172578964431;0,8170076274463987;0,0;
40;0,9453989008465686;0,85037496581794;0,9455589791003046;0,9570238358964399;0,9570256904101746;0,9584352894407022;0,8516718609910454;0,8521309374364618;0,8516258699435545;0,8516101068133306;0,8266594441786308;0,0;
10;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
15;0,8167006211272274;0,8347604659482618;0,817243825059336;0,8280181283775332;0,8280181283775332;0,8167006211272274;0,8354783313557473;0,8359487877718085;0,8354716117825942;0,8354718646670364;0,8218916579588817;0,0;
80;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
20;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
60;0,8819807690297555;0,8540790198186825;0,9596817755586554;0,9859047683594331;0,9859047683594331;0,9659325826936104;0,9856699194837574;0,9838310848197261;0,986253286022588;0,9833543873680513;0,9564736353897868;0,0;
