bandwidth;Size(BigestOnTop);Size(SmallerOnTop);PageRank;Jaccard;TripleDistance;Quantitative;Dynamics-Jaccard;Dynamics-TripleDistance;DynamicsH-Jaccard;DynamicsH-TripleDistance;Age;Compound;
0;0,8983522439420734;0,8983522439420734;0,8983522439420734;0,8983522439420734;0,8983522439420734;0,8983522439420734;0,8983522439420734;0,8983522439420734;0,8983522439420734;0,8983522439420734;0,0;0,8983522439420734;
1;0,8983522439420734;0,8994109933067986;0,8986285951687234;0,9053164536652883;0,9053164536652883;0,8983522439420734;0,9053143215409732;0,9053152765554918;0,9053143215409732;0,9053152765554918;0,0;0,8983522439420734;
2;0,8983522439420734;0,9000775392626196;0,8986285951687234;0,9085954521483903;0,9085954521483903;0,8983522439420734;0,9085898570526629;0,9085906210632564;0,9085898570526629;0,9085906210632564;0,0;0,8983522439420734;
3;0,8983522439420734;0,9001240550034562;0,8986285951687234;0,9085954521483903;0,9085954521483903;0,8983522439420734;0,9085898570526629;0,9085906210632564;0,9085898570526629;0,9085906210632564;0,0;0,8983522439420734;
4;0,8983522439420734;0,9012410520228528;0,8986285951687234;0,9085954521483903;0,9085954521483903;0,8983522439420734;0,9158077516323803;0,9158085156429736;0,9158077516323803;0,9158085156429736;0,0;0,8983522439420734;
100;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;0,0;1,0;
5;0,8983522439420734;0,9015577691452878;0,8986285951687234;0,925332141957127;0,925332141957127;0,8983522439420734;0,9158077516323803;0,9158085156429736;0,9158077516323803;0,9158085156429736;0,0;0,8983522439420734;
40;0,9435584392489357;0,950287772765478;0,9452221878821883;0,9792536411976673;0,9793229819010703;0,9466626057469878;0,9405931936375435;0,9461009365043779;0,9405493463869092;0,9410026270530473;0,0;0,9466626057469878;
10;0,8983522439420734;0,9217776816253281;0,8986285951687234;0,925332141957127;0,925332141957127;0,8983522439420734;0,935737356754126;0,9357314077312934;0,9357372692661922;0,9357313202235854;0,0;0,8983522439420734;
15;0,8983522439420734;0,9240516203117478;0,8986285951687234;0,925332141957127;0,925332141957127;0,8983522439420734;0,9370479043937422;0,9375822895683725;0,9370478198788081;0,9370480116684838;0,0;0,8983522439420734;
80;0,9745335597152915;0,9577472874939374;0,9924288688717925;0,9943077328132848;0,9943077328132848;0,9832574134722455;0,9959976299431675;0,9959976299431675;0,9959958743669906;0,9959958743669906;0,0;0,9840923551255645;
20;0,8983522439420734;0,9245667126395097;0,8986285951687234;0,925332141957127;0,925332141957127;0,8983522439420734;0,9405494250672151;0,9375822895683725;0,9405493463869092;0,9405329722670913;0,0;0,8983522439420734;
60;0,9495502673183552;0,9543634573828558;0,9630980426368191;0,986356327146848;0,986356327146848;0,9505736851781156;0,9900476655533514;0,9900691327190957;0,9865904765740096;0,9900666590294634;0,0;0,9505736851781156;
