bandwidth;Size(BigestOnTop);Size(SmallerOnTop);PageRank;Jaccard;TripleDistance;Quantitative;Dynamics-Jaccard;Dynamics-TripleDistance;DynamicsH-Jaccard;DynamicsH-TripleDistance;Age;Compound;
0;0,8547251879363499;0,8547251879363499;0,8547251879363499;0,8547251879363499;0,8547251879363499;0,8547251879363499;0,8547251879363499;0,8547251879363499;0,8547251879363499;0,8547251879363499;0,0;0,8547251879363499;
1;0,8547251879363499;0,8557334205934476;0,8549373660699425;0,8621382353727596;0,8621382353727596;0,8547251879363499;0,8621350522460233;0,8621359617108051;0,8621350522460233;0,8621359617108051;0,0;0,8547251879363499;
2;0,8547251879363499;0,855968699132498;0,8549373660699425;0,8652677036869156;0,8652677036869156;0,8547251879363499;0,8652555168588396;0,8652562444306651;0,8652555168588396;0,8652562444306651;0,0;0,8547251879363499;
3;0,8547251879363499;0,8560140814251095;0,8549373660699425;0,8652677036869156;0,8652677036869156;0,8547251879363499;0,8652555168588396;0,8652562444306651;0,8652555168588396;0,8652562444306651;0,0;0,8547251879363499;
4;0,8547251879363499;0,8570797013099385;0,8549373660699425;0,8652677036869156;0,8652677036869156;0,8547251879363499;0,8721291607331668;0,8721298883049923;0,8721291607331668;0,8721298883049923;0,0;0,8547251879363499;
100;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;0,0;1,0;
5;0,8547251879363499;0,8573749135781091;0,8549373660699425;0,8659201537213753;0,8659201537213753;0,8547251879363499;0,8721291607331668;0,8721298883049923;0,8721291607331668;0,8721298883049923;0,0;0,8547251879363499;
40;0,9400129762435067;0,8780148530150303;0,9415323281079732;0,9602317425399787;0,9602765791537212;0,9560245584593957;0,9049120010971783;0,9053608219669941;0,9048686196270866;0,904852067368058;0,0;0,9560245584593957;
10;0,8547251879363499;0,8664450058469491;0,8549373660699425;0,8659201537213753;0,8659201537213753;0,8547251879363499;0,8751427632341222;0,8750204402209708;0,8751414899834278;0,8750191669702764;0,0;0,8547251879363499;
15;0,8547251879363499;0,8694313244044506;0,8549373660699425;0,8659201537213753;0,8659201537213753;0,8547251879363499;0,888695607412429;0,8892032706536269;0,8886943341617345;0,8886945160546909;0,0;0,8547251879363499;
80;0,9847736496767125;0,9148521783227614;0,9790030046897461;0,9998171066323811;0,9998171066323811;0,9953991086153781;0,9998231090999409;0,9998231090999409;0,9996996947290513;0,9996996947290513;0,0;0,9915574384305985;
20;0,8547251879363499;0,8699515382596372;0,8549373660699425;0,8659201537213753;0,8659201537213753;0,8547251879363499;0,9048698928777812;0,8892032706536269;0,9048686196270866;0,9048482476159745;0,0;0,8547251879363499;
60;0,9631692228386979;0,8985606628470358;0,9598517681541449;0,9860755485118519;0,9860755485118519;0,9767052419185415;0,995080886888228;0,9952043922055958;0,9981789786674122;0,9950809778347063;0,0;0,9767052419185415;
