bandwidth;Size(BigestOnTop);Size(SmallerOnTop);PageRank;Jaccard;TripleDistance;Quantitative;Dynamics-Jaccard;Dynamics-TripleDistance;DynamicsH-Jaccard;DynamicsH-TripleDistance;Age;Compound;
0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
100;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
5;0,7998815809646973;0,8050788124189989;0,800192356409664;0,8132875162295171;0,8132875162295171;0,7998815809646973;0,8190744463362641;0,8190750618939977;0,8190724961130194;0,8190731116723828;0,8040158664049895;0,0;
40;0,8221146573891999;0,85483338406725;0,809199498136586;0,8451743802089651;0,8451743802089651;0,8221146573891999;0,8692557087696812;0,8692558405598327;0,8692537208881854;0,8692538526789014;0,8086789011415217;0,0;
10;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
15;0,7998815809646973;0,8199839118785519;0,800192356409664;0,822257653522297;0,8224054038200702;0,7998815809646973;0,8462156055089345;0,8463555662247887;0,8462136668744699;0,846353628042289;0,8084636961286973;0,0;
80;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
20;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
60;0,9330550130287344;0,8780447953064291;0,8392359909340061;0,8753722554607234;0,8753722554607234;0,9354467635483161;0,8901515736181641;0,8901538793989143;0,8901495477487767;0,8901503100065503;0,9187629662544101;0,0;
