bandwidth;Size(BigestOnTop);Size(SmallerOnTop);PageRank;Jaccard;TripleDistance;Quantitative;Dynamics-Jaccard;Dynamics-TripleDistance;DynamicsH-Jaccard;DynamicsH-TripleDistance;Age;Compound;
0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
100;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
5;0,9281429108745781;0,9525243653614512;0,9283779028971508;0,9588941742200018;0,9588941742200018;0,9281429108745781;0,9657603394804798;0,9657621931285603;0,9657603394804798;0,9657608450208653;0,9293670769183067;0,0;
40;0,9281429108745781;0,9696916742890923;0,9288170489787747;0,9980400199250318;0,9980400199250318;0,9281450172928515;0,9984153836613392;0,9984153836613392;0,9983576678006499;0,9983576678006499;0,9439755931842371;0,0;
10;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
15;0,9281429108745781;0,9596235847396906;0,9283779028971508;0,9775352176283955;0,9625399629674816;0,9281429108745781;0,9815990882747659;0,9672510938208809;0,981597740167071;0,9672488188891458;0,9439755931842371;0,0;
80;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
20;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
60;0,9573066088957582;0,9924505969083847;0,9259790295107515;0,9998779119968778;0,9998779119968778;0,944803247052194;0,9998666215949328;0,9998666215949328;0,9998080631669342;0,9998080631669342;0,94524980772614;0,0;
