bandwidth;Size(BigestOnTop);Size(SmallerOnTop);PageRank;Jaccard;TripleDistance;Quantitative;Dynamics-Jaccard;Dynamics-TripleDistance;DynamicsH-Jaccard;DynamicsH-TripleDistance;Age;Compound;
0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
100;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
5;0,9598267273460774;0,9620492174995062;0,9600749278012186;0,9768829631338747;0,9768829631338747;0,9598267273460774;0,978831925860246;0,978833804597492;0,978831925860246;0,9788324382431313;0,9662339650950893;0,0;
40;0,9598267273460774;0,9951704447683825;0,9605425423302444;0,9959650940443853;0,9959650940443853;0,9598343418307353;0,9964045225370067;0,9964045225370067;0,9963475093784426;0,9963475093784426;0,9717472799946085;0,0;
10;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
15;0,9598267273460774;0,9826300757794522;0,9600749278012186;0,9874547024779341;0,9854658823697879;0,9598267273460774;0,9833302018958449;0,9870991379677266;0,9833288514106746;0,9870968163542706;0,9717472799946085;0,0;
80;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
20;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
60;0,9651024096764204;0,9957508365772965;0,9620727004979243;0,9984355902626305;0,9984355902626305;0,9633856465892485;0,9984932030482937;0,9984932030482937;0,9984357331687758;0,9984357331687758;0,9725067363948403;0,0;
