bandwidth;Size(BigestOnTop);Size(SmallerOnTop);PageRank;Jaccard;TripleDistance;Quantitative;Dynamics-Jaccard;Dynamics-TripleDistance;DynamicsH-Jaccard;DynamicsH-TripleDistance;Age;Compound;
0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
100;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
5;0,9456062044806024;0,9516888588397866;0,9462404134728162;0,9456109811998282;0,9456109811998282;0,9456062044806024;0,9624533946451783;0,9530525126637793;0,9624398227819053;0,9530390558691179;0,9458464336516685;0,0;
40;0,9510792300485892;0,992747547005405;0,9477495582032291;0,9822414516131279;0,9822414516131279;0,9510792300485892;0,998225846867537;0,998225846867537;0,996106623427272;0,996106623427272;0,9498134989687262;0,0;
10;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
15;0,9456062044806024;0,9600958846772599;0,9462404134728162;0,9723546379654838;0,9723758346570485;0,9456062044806024;0,9718056137994642;0,9718060118593996;0,971789539132843;0,9717899371879062;0,9489787672840112;0,0;
80;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
20;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
60;0,9528586574751974;0,9934891326652163;0,964199882612125;0,9838917085906708;0,9838917085906708;0,9554858530494078;0,9998722227607089;0,9998722227607089;0,9977529791684848;0,9977529791684848;0,9508933360587171;0,0;
