bandwidth;Size(BigestOnTop);Size(SmallerOnTop);PageRank;Jaccard;TripleDistance;Quantitative;Dynamics-Jaccard;Dynamics-TripleDistance;DynamicsH-Jaccard;DynamicsH-TripleDistance;Age;
5;0,8569989726911216;0,8646497792880361;0,857399690006003;0,8655961079897753;0,8655961079897753;0,8569989726911216;0,8638783786741119;0,8639743741242805;0,8638783786741119;0,8639743741242805;0,859781084808178;
40;0,9518215076753584;0,8812959435713519;0,9017700783714524;0,9613306900625811;0,9613306900625811;0,9518215076753584;0,9616188397961638;0,9616196792434641;0,961450073298212;0,9614509126340154;0,8702331296697294;
60;0,969385582355687;0,8913010456788738;0,9118116909117215;0,9855973393730227;0,9855973393730227;0,969385582355687;0,9955563074769794;0,9857801119641618;0,9960011805297417;0,9954975289959468;0,9660461547565561;
15;0,8569989726911216;0,8737289336353681;0,857399690006003;0,9172529196164628;0,9172529196164628;0,8569989726911216;0,9169603908646607;0,9171222143398441;0,9169548412075162;0,9169610418973808;0,8702331296697294;
