bandwidth;Size(BigestOnTop);Size(SmallerOnTop);PageRank;Jaccard;TripleDistance;Quantitative;Dynamics-Jaccard;Dynamics-TripleDistance;DynamicsH-Jaccard;DynamicsH-TripleDistance;Age;Compound;
0;0,906896691636663;0,906896691636663;0,906896691636663;0,906896691636663;0,906896691636663;0,906896691636663;0,906896691636663;0,906896691636663;0,906896691636663;0,906896691636663;0,0;0,0;
1;0,906896691636663;0,9101278479503103;0,907060471592449;0,9069791577249532;0,9069791577249532;0,906896691636663;0,9126165625648895;0,9126165625648895;0,9126165625648895;0,9126165625648895;0,0;0,0;
2;0,906896691636663;0,9105205906382554;0,907060471592449;0,9173867566540134;0,9173867566540134;0,906896691636663;0,9155910205458251;0,918343840626795;0,9155910205458251;0,918343840626795;0,0;0,0;
3;0,906896691636663;0,9150368846451683;0,907060471592449;0,9192229027914935;0,9192229027914935;0,906896691636663;0,9155910205458251;0,918343840626795;0,9155910205458251;0,918343840626795;0,0;0,0;
4;0,906896691636663;0,9175031309542553;0,907060471592449;0,9192229027914935;0,9192229027914935;0,906896691636663;0,9155910205458251;0,918343840626795;0,9155910205458251;0,918343840626795;0,0;0,0;
100;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;0,0;0,0;
5;0,906896691636663;0,9183707532124945;0,907060471592449;0,9192229027914935;0,9192229027914935;0,906896691636663;0,9155910205458251;0,918343840626795;0,9155910205458251;0,918343840626795;0,0;0,0;
40;0,9645467422644217;0,9342274511830797;0,9126548327555631;0,9896402182339106;0,9896402182339106;0,9645467422644217;0,9878052243172248;0,987806294236534;0,9948868556215494;0,9878057181261367;0,0;0,0;
10;0,906896691636663;0,9251032616160934;0,907060471592449;0,9192229027914935;0,9192229027914935;0,906896691636663;0,9155910205458251;0,918343840626795;0,9155910205458251;0,918343840626795;0,0;0,0;
15;0,906896691636663;0,9295592286342669;0,907060471592449;0,9772256152838467;0,9772256152838467;0,906896691636663;0,9792230723325533;0,9789879369889952;0,9793686636600837;0,9809807851545239;0,0;0,0;
80;0,9769591230743818;0,9974497238744017;0,9817445429382897;0,996489018636266;0,996489018636266;0,984285765900503;0,9984359425729864;0,9984359425729864;0,9984353664625891;0,9984353664625891;0,0;0,0;
20;0,906896691636663;0,9299375685622812;0,907060471592449;0,9813314717834707;0,9776602494278195;0,906896691636663;0,9793686636600837;0,97899945919694;0,9794513766528299;0,9810741150388763;0,0;0,0;
60;0,9726692404535833;0,9353339123517164;0,9204226938444826;0,9914208108688;0,9914208108688;0,9726692404535833;0,9958850903369908;0,9958850903369908;0,9958845142265936;0,9958845142265936;0,0;0,0;
