bandwidth;Size(BigestOnTop);Size(SmallerOnTop);PageRank;Jaccard;TripleDistance;Quantitative;Dynamics-Jaccard;Dynamics-TripleDistance;DynamicsH-Jaccard;DynamicsH-TripleDistance;Age;
5;0,8536510553442319;0,8773563628764341;0,8537715089023299;0,884772455109174;0,884772455109174;0,8536510553442319;0,8653285863490014;0,8653293746576277;0,8653285863490014;0,8653293746576277;0,8553037443792609;
40;0,9409609655582443;0,9092220048154621;0,890241740358414;0,9623311452776332;0,9623311452776332;0,9409609655582443;0,9629541455849948;0,9629590330984777;0,9629541455849948;0,9629590330984777;0,8603377256050604;
60;0,9434442165619386;0,9102300938867691;0,9701701650883808;0,9961734710970978;0,9961734710970978;0,9561695673927804;0,9629541455849948;0,9629590330984777;0,9629541455849948;0,9629590330984777;0,9476998218501336;
15;0,8536510553442319;0,8825009438025029;0,8537715089023299;0,9461132719088508;0,9461215491494268;0,8536510553442319;0,9408919885534435;0,9408919885534435;0,9408919885534435;0,9408919885534435;0,8603377256050604;
