bandwidth;Size(BigestOnTop);Size(SmallerOnTop);PageRank;Jaccard;TripleDistance;Quantitative;Dynamics-Jaccard;Dynamics-TripleDistance;DynamicsH-Jaccard;DynamicsH-TripleDistance;Age;Compound;
0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
100;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
5;0,8943956791156669;0,8992168021897752;0,8947902806381524;0,8945281054937183;0,8945281054937183;0,8943956791156669;0,9033088618432339;0,9032561318517678;0,9033088618432339;0,9032577139295155;0,8973656716730165;0,0;
40;0,922860630785293;0,9493734369215007;0,9432468323104024;0,9442217285821651;0,9442217285821651;0,9419849869933062;0,9696553000562474;0,9804417849920221;0,9696557973197352;0,9804421074580882;0,9009048205144198;0,0;
10;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
15;0,8943956791156669;0,9115372749915318;0,8947902806381524;0,9033415585073924;0,9033415585073924;0,8943956791156669;0,9696553000562474;0,9695418219558992;0,9696557973197352;0,969542321079813;0,9009048205144198;0,0;
80;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
20;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
60;0,9535786605809641;0,9497363961046578;0,945677760915743;0,9872416025768792;0,9872416025768792;0,9754071792980445;0,995957545141273;0,9959607039399295;0,9959705450790015;0,9959761791484568;0,9398354908083334;0,0;
