bandwidth;Size(BigestOnTop);Size(SmallerOnTop);PageRank;Jaccard;TripleDistance;Quantitative;Dynamics-Jaccard;Dynamics-TripleDistance;DynamicsH-Jaccard;DynamicsH-TripleDistance;Age;
5;0,8720519387220504;0,877641854593774;0,8723138874186744;0,879424030377553;0,879424030377553;0,8720519387220504;0,8788995360945698;0,8789850464675109;0,8788995360945698;0,8789850464675109;0,873564765975286;
40;0,9430409858345937;0,9031295431879914;0,8965992883235312;0,9520109496958392;0,9520109496958392;0,9430409858345937;0,9527786782692641;0,9527795137075618;0,9527734522575902;0,9527742877012044;0,8869088067804521;
60;0,9574673326121255;0,914942730178093;0,911085886036104;0,9778009029421998;0,9778009029421998;0,9574673326121255;0,994955368938124;0,9833058086115616;0,9953992414197075;0,9950692990994722;0,9585882036265487;
15;0,8720519387220504;0,8756352350404347;0,8723138874186744;0,9296338955168743;0,9296338955168743;0,8720519387220504;0,9293490935732881;0,9293555570510269;0,9293436880334442;0,9293501515465704;0,8869088067804521;
