bandwidth;Size(BigestOnTop);Size(SmallerOnTop);PageRank;Jaccard;TripleDistance;Quantitative;Dynamics-Jaccard;Dynamics-TripleDistance;DynamicsH-Jaccard;DynamicsH-TripleDistance;Age;
5;0,8448940199474068;0,8502672291204474;0,8453305615310619;0,8516006982346384;0,8516006982346384;0,8448940199474068;0,851751342706569;0,8518557992734579;0,851751342706569;0,8518557992734579;0,8483650011287099;
40;0,940880250591471;0,8752554961985687;0,8801387674211;0,9773528908610939;0,9773528908610939;0,9583238521350435;0,9799741767564216;0,979892786824269;0,9797752213349165;0,9797907862222448;0,8590866419809287;
60;0,9741766672261976;0,8870990921002075;0,8928839455251365;0,9859021581336802;0,9859021581336802;0,9797245700283284;0,9960744246558927;0,9930111058449144;0,9960868715013538;0,9960869529586445;0,97519408464348;
15;0,8448940199474068;0,847313801017541;0,8453305615310619;0,9374554504722018;0,9374554504722018;0,8448940199474068;0,9366899992952951;0,9368739305470418;0,9366839379632652;0,9366910753347544;0,8590866419809287;
