bandwidth;Size(BigestOnTop);Size(SmallerOnTop);PageRank;Jaccard;TripleDistance;Quantitative;Dynamics-Jaccard;Dynamics-TripleDistance;DynamicsH-Jaccard;DynamicsH-TripleDistance;Age;Compound;
0;0,8966259874388411;0,8966259874388411;0,8966259874388411;0,8966259874388411;0,8966259874388411;0,8966259874388411;0,8966259874388411;0,8966259874388411;0,8966259874388411;0,8966259874388411;0,0;0,0;
1;0,8966259874388411;0,898419972277748;0,8969739178597892;0,9049670248859829;0,9049670248859829;0,8966259874388411;0,9041996691982037;0,9041996691982037;0,9041996691982037;0,9041996691982037;0,0;0,0;
2;0,8966259874388411;0,8988132776477225;0,8969739178597892;0,9049670248859829;0,9049670248859829;0,8966259874388411;0,905935302857274;0,905935302857274;0,905935302857274;0,905935302857274;0,0;0,0;
3;0,8966259874388411;0,8996648532593403;0,8969739178597892;0,9049670248859829;0,9049670248859829;0,8966259874388411;0,905935302857274;0,905935302857274;0,905935302857274;0,905935302857274;0,0;0,0;
4;0,8966259874388411;0,9009202826608171;0,8969739178597892;0,9049670248859829;0,9049670248859829;0,8966259874388411;0,905935302857274;0,905935302857274;0,905935302857274;0,905935302857274;0,0;0,0;
100;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;0,0;0,0;
5;0,8966259874388411;0,9037949782321635;0,8969739178597892;0,9049670248859829;0,9049670248859829;0,8966259874388411;0,905935302857274;0,905935302857274;0,905935302857274;0,905935302857274;0,0;0,0;
40;0,8966259874388411;0,9377633180707744;0,8973756787091949;0,9868955975165001;0,9868955975165001;0,8966259874388411;0,9963941984695247;0,9848796772719308;0,9963934450109616;0,9848789238133676;0,0;0,0;
10;0,8966259874388411;0,9087802786741842;0,8969739178597892;0,9049670248859829;0,9049670248859829;0,8966259874388411;0,905935302857274;0,905935302857274;0,905935302857274;0,905935302857274;0,0;0,0;
15;0,8966259874388411;0,9096942239113088;0,8969739178597892;0,9667834443721961;0,9667834443721961;0,8966259874388411;0,9662197736493272;0,9669852038318894;0,9662197736493272;0,9669852038318894;0,0;0,0;
80;0,9800726116389088;1,0;0,9742481257927535;0,999815737522496;0,999815737522496;0,9800726116389088;0,9996574275066122;0,9996574275066122;0,999657260071376;0,999657260071376;0,0;0,0;
20;0,8966259874388411;0,9160519072673339;0,8969739178597892;0,9762205965935133;0,9762205965935133;0,8966259874388411;0,9760387619269351;0,976144999584342;0,9760385944916988;0,9761442461257789;0,0;0,0;
60;0,9587722543404864;0,9465878247626166;0,9614122057105964;0,9868955975165001;0,9868955975165001;0,9587722543404864;0,9963941984695247;0,9848796772719308;0,9963934450109616;0,9848789238133676;0,0;0,0;
