bandwidth;Size(BigestOnTop);Size(SmallerOnTop);PageRank;Jaccard;TripleDistance;Quantitative;Dynamics-Jaccard;Dynamics-TripleDistance;DynamicsH-Jaccard;DynamicsH-TripleDistance;Age;
5;0,8385605475154956;0,8463030511407078;0,8387579861332396;0,8480925840734157;0,8480925840734157;0,8385605475154956;0,8460117131441814;0,8460117131441814;0,8388475118717555;0,8388475118717555;0,8388475118717555;
40;0,8916571651563326;0,8629297570166132;0,8897033083107555;0,9460004487890461;0,9460004487890461;0,9704159831738026;0,9456741216703878;0,9456752820239279;0,8918283619324778;0,8918283619324778;0,8918283619324778;
60;0,9754618251718529;0,8643548496797692;0,9005077171543633;0,9467942198684302;0,9467942198684302;0,9754618251718529;0,9456741216703878;0,9456752820239279;0,9756980017462428;0,9756980017462428;0,9756980017462428;
15;0,8385605475154956;0,8543783977159958;0,8387579861332396;0,9332030881113568;0,9332030881113568;0,8385605475154956;0,9326311230740586;0,9324904525218142;0,8425212804376354;0,8425212804376354;0,8425212804376354;
