bandwidth;Size(BigestOnTop);Size(SmallerOnTop);PageRank;Jaccard;TripleDistance;Quantitative;Dynamics-Jaccard;Dynamics-TripleDistance;DynamicsH-Jaccard;DynamicsH-TripleDistance;Age;
5;0,8147380245196525;0,8225134822122304;0,8151489471833212;0,8328765569037511;0,8328765569037511;0,8147380245196525;0,8287392432905033;0,8287401702534261;0,8151970565590135;0,8151970565590135;0,8151981689145209;
40;0,8675575769115041;0,8506844416132937;0,870787579215934;0,9409380938935575;0,9409380938935575;0,8968834394180601;0,9400527516060097;0,9400539566578092;0,8815002116256353;0,8815002116256353;0,8814995627515894;
60;0,9637934771102264;0,850944547409426;0,8567522482095248;0,9418560652759874;0,9418560652759874;0,9637934771102264;0,9400527516060097;0,9400539566578092;0,9685961647094462;0,9685961647094462;0,9685955158354003;
15;0,8147380245196525;0,8353453372559932;0,8151489471833212;0,921084216620853;0,9206681029648167;0,8147380245196525;0,9179148376915731;0,9177644843054981;0,8263522210680504;0,8263522210680504;0,8263515721940045;
