bandwidth;Size(BigestOnTop);Size(SmallerOnTop);PageRank;Jaccard;TripleDistance;Quantitative;Dynamics-Jaccard;Dynamics-TripleDistance;DynamicsH-Jaccard;DynamicsH-TripleDistance;Age;Compound;
0;0,8938152688105532;0,8938152688105532;0,8938152688105532;0,8938152688105532;0,8938152688105532;0,8938152688105532;0,8938152688105532;0,8938152688105532;0,8938152688105532;0,8938152688105532;0,0;0,0;
1;0,8938152688105532;0,894649655993657;0,8938239571661998;0,9009888135885272;0,9009888135885272;0,8938152688105532;0,9008751295089374;0,9009884737258079;0,9008741864641674;0,9009875306906683;0,0;0,0;
2;0,8938152688105532;0,8957208980254738;0,8938239571661998;0,9009888135885272;0,9009888135885272;0,8938152688105532;0,9008751295089374;0,9009884737258079;0,9008741864641674;0,9009875306906683;0,0;0,0;
3;0,8938152688105532;0,8957639956589547;0,8938239571661998;0,9009888135885272;0,9009888135885272;0,8938152688105532;0,9008751295089374;0,9009884737258079;0,9008741864641674;0,9009875306906683;0,0;0,0;
4;0,8938152688105532;0,8987649077372196;0,8938239571661998;0,9009888135885272;0,9009888135885272;0,8938152688105532;0,9008751295089374;0,9009884737258079;0,9008741864641674;0,9009875306906683;0,0;0,0;
100;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;0,0;0,0;
5;0,8938152688105532;0,9000040793856937;0,8938239571661998;0,9009888135885272;0,9009888135885272;0,8938152688105532;0,9008751295089374;0,9009884737258079;0,9008741864641674;0,9009875306906683;0,0;0,0;
40;0,9027230909748851;0,9278818244843625;0,9031591083306598;0,9639604604595247;0,9639604604595247;0,9027230909748851;0,9723761394939031;0,9723779223740765;0,9723752032589694;0,972376986139294;0,0;0,0;
10;0,8938152688105532;0,9050292589877067;0,8938239571661998;0,9009888135885272;0,9009888135885272;0,8938152688105532;0,9008751295089374;0,9009884737258079;0,9008741864641674;0,9009875306906683;0,0;0,0;
15;0,8938152688105532;0,9058494732386217;0,8938239571661998;0,9639604604595247;0,9639604604595247;0,8938152688105532;0,9720223808724335;0,9717880192941336;0,9720214443607497;0,9717870827632632;0,0;0,0;
80;0,9815775517297627;0,991186400039756;0,9697394140008933;0,9924769422818429;0,9924769422818429;0,9815775517297627;0,9983244675207718;0,9983953394096663;0,9983601175963481;0,9983601175963481;0,0;0,0;
20;0,8938152688105532;0,9058716122907433;0,8938239571661998;0,9639604604595247;0,9639604604595247;0,8938152688105532;0,9723761394939031;0,9723779223740765;0,9723752032589694;0,972376986139294;0,0;0,0;
60;0,9639650746942621;0,9845725669973086;0,9660083611142667;0,9886309247613564;0,9816231179313573;0,9639650746942621;0,98871758575971;0,9886875549284665;0,989297491449066;0,9887497158751541;0,0;0,0;
