bandwidth;Size(BigestOnTop);Size(SmallerOnTop);PageRank;Jaccard;TripleDistance;Quantitative;Dynamics-Jaccard;Dynamics-TripleDistance;DynamicsH-Jaccard;DynamicsH-TripleDistance;Age;Compound;
0;0,8969633351429478;0,8969633351429478;0,8969633351429478;0,8969633351429478;0,8969633351429478;0,8969633351429478;0,8969633351429478;0,8969633351429478;0,8969633351429478;0,8969633351429478;0,0;0,0;
1;0,8969633351429478;0,8977342189444716;0,8969715206141287;0,9041662939861429;0,9041662939861429;0,8969633351429478;0,9040522089815594;0,9041659529248437;0,9040511857976617;0,9041649297409461;0,0;0,0;
2;0,8969633351429478;0,8984619584916461;0,8969715206141287;0,9041662939861429;0,9041662939861429;0,8969633351429478;0,9040522089815594;0,9041659529248437;0,9040511857976617;0,9041649297409461;0,0;0,0;
3;0,8969633351429478;0,8985051880113202;0,8969715206141287;0,9041662939861429;0,9041662939861429;0,8969633351429478;0,9040522089815594;0,9041659529248437;0,9040511857976617;0,9041649297409461;0,0;0,0;
4;0,8969633351429478;0,9035808622660607;0,8969715206141287;0,9041662939861429;0,9041662939861429;0,8969633351429478;0,9040522089815594;0,9041659529248437;0,9040511857976617;0,9041649297409461;0,0;0,0;
100;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;0,0;0,0;
5;0,8969633351429478;0,9048305108663409;0,8969715206141287;0,9041662939861429;0,9041662939861429;0,8969633351429478;0,9040522089815594;0,9041659529248437;0,9040511857976617;0,9041649297409461;0,0;0,0;
40;0,9071841748921415;0,9316644464997177;0,9094719288218711;0,9671459913743892;0,9671459913743892;0,9071841748921415;0,9765711351125421;0,9765729256843629;0,9765701119286445;0,9765719025004653;0,0;0,0;
10;0,8969633351429478;0,9099816449335302;0,8969715206141287;0,9041662939861429;0,9041662939861429;0,8969633351429478;0,9040522089815594;0,9041659529248437;0,9040511857976617;0,9041649297409461;0,0;0,0;
15;0,8969633351429478;0,9104816407981619;0,8969715206141287;0,9671459913743892;0,9671459913743892;0,8969633351429478;0,9759586742844981;0,9757241093759712;0,9759576511006005;0,9757230861920736;0,0;0,0;
80;0,9800135520707238;0,9897791602508063;0,9759909898425977;0,9959060706950156;0,9959060706950156;0,9800135520707238;0,9988930855534364;0,9987340657226829;0,9988947908599324;0,9988947908599324;0,0;0,0;
20;0,8969633351429478;0,9105055150891062;0,8969715206141287;0,9671459913743892;0,9671459913743892;0,8969633351429478;0,9765711351125421;0,9765729256843629;0,9765701119286445;0,9765719025004653;0,0;0,0;
60;0,9639853763146741;0,9881018207813254;0,9730228186209579;0,9922742794504513;0,9875674629907989;0,9639853763146741;0,9943422193728445;0,9943179187552763;0,9949087221908209;0,9943892858321346;0,0;0,0;
