bandwidth;Size(BigestOnTop);Size(SmallerOnTop);PageRank;Jaccard;TripleDistance;Quantitative;Dynamics-Jaccard;Dynamics-TripleDistance;DynamicsH-Jaccard;DynamicsH-TripleDistance;Age;Compound;
0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
100;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
5;0,8906190175498522;0,8956490698975254;0,8912468922161597;0,9171788885019238;0,9171788885019238;0,8906190175498522;0,917097293857116;0,8978326689038633;0,9170955273492224;0,8978309359863146;0,8911644474200686;0,0;
40;0,8919002240933975;0,9796710504349911;0,9139392728634921;0,9473816690208137;0,9473816690208137;0,8943905524851572;0,9617178192545527;0,9617178192545527;0,9616364603181637;0,9616364603181637;0,8973157535680755;0,0;
10;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
15;0,8906190175498522;0,9107402920853968;0,8912468922161597;0,9352359474887535;0,9352359474887535;0,8906190175498522;0,9205785857432485;0,9205800641663728;0,9205745021850925;0,9205759806042466;0,8942579619004706;0,0;
80;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
20;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
60;0,9105746404487173;0,9944690804345507;0,9532779991549256;0,9609941538899448;0,9609941538899448;0,908930467231789;0,9751013547152385;0,9751013547152385;0,9750470536531951;0,9750470536531951;0,9091572882558292;0,0;
