bandwidth;Size(BigestOnTop);Size(SmallerOnTop);PageRank;Jaccard;TripleDistance;Quantitative;Dynamics-Jaccard;Dynamics-TripleDistance;DynamicsH-Jaccard;DynamicsH-TripleDistance;Age;Compound;
0;0,8385605475154956;0,8385605475154956;0,8385605475154956;0,8385605475154956;0,8385605475154956;0,8385605475154956;0,8385605475154956;0,8385605475154956;0,8385605475154956;0,8385605475154956;0,0;0,0;
1;0,8385605475154956;0,8392674705953024;0,8387579861332396;0,8437594669228727;0,8437594669228727;0,8385605475154956;0,8434154667272192;0,8437699101047335;0,838565902993373;0,838565902993373;0,0;0,0;
2;0,8385605475154956;0,8399610942383805;0,8387579861332396;0,8437594669228727;0,8437594669228727;0,8385605475154956;0,8434154667272192;0,8437699101047335;0,838565902993373;0,838565902993373;0,0;0,0;
3;0,8385605475154956;0,840459778486724;0,8387579861332396;0,843771695264026;0,843771695264026;0,8385605475154956;0,8449749818850961;0,8449749818850961;0,838565902993373;0,838565902993373;0,0;0,0;
4;0,8385605475154956;0,8460232274216176;0,8387579861332396;0,8480925840734157;0,8480925840734157;0,8385605475154956;0,8460117131441814;0,8460117131441814;0,8386564105694997;0,8386564105694997;0,0;0,0;
100;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;0,0;0,0;
5;0,8385605475154956;0,8463030511407078;0,8387579861332396;0,8480925840734157;0,8480925840734157;0,8385605475154956;0,8460117131441814;0,8460117131441814;0,8388475118717555;0,8388475118717555;0,0;0,0;
40;0,8916571651563326;0,8629297570166132;0,8897033083107555;0,9460004487890461;0,9460004487890461;0,9704159831738026;0,9456741216703878;0,9456752820239279;0,8918283619324778;0,8918283619324778;0,0;0,0;
10;0,8385605475154956;0,8539115785610224;0,8387579861332396;0,8480925840734157;0,8480925840734157;0,8385605475154956;0,8460117131441814;0,8460117131441814;0,842442733428768;0,842442733428768;0,0;0,0;
15;0,8385605475154956;0,8543783977159958;0,8387579861332396;0,9332030881113568;0,9332030881113568;0,8385605475154956;0,9326311230740586;0,9324904525218142;0,8425212804376354;0,8425212804376354;0,0;0,0;
80;0,9824307300176855;0,9506930970210868;0,9868463215275394;0,9962450066863141;0,9962450066863141;0,9841394844924105;0,9983437292084729;0,9983439077244021;0,9814408591900268;0,9814408591900268;0,0;0,0;
20;0,8385605475154956;0,85612981749781;0,8387579861332396;0,9383423831983664;0,933983113464189;0,8385605475154956;0,9326311230740586;0,9324904525218142;0,8425212804376354;0,8425212804376354;0,0;0,0;
60;0,9754618251718529;0,8643548496797692;0,9005077171543633;0,9467942198684302;0,9467942198684302;0,9754618251718529;0,9456741216703878;0,9456752820239279;0,9756980017462428;0,9756980017462428;0,0;0,0;
