bandwidth;Size(BigestOnTop);Size(SmallerOnTop);PageRank;Jaccard;TripleDistance;Quantitative;Dynamics-Jaccard;Dynamics-TripleDistance;DynamicsH-Jaccard;DynamicsH-TripleDistance;Age;Compound;
0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
100;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
5;0,789978009087398;0,7936032847520947;0,7902934246708658;0,8235330949540454;0,8235330949540454;0,789978009087398;0,8094596666008311;0,8094596666008311;0,8094577073939442;0,8094577073939442;0,794258075986351;0,0;
40;0,8837154766618135;0,8482008145223499;0,8051515388374328;0,8614783246592126;0,8652082461603045;0,8837154766618135;0,8590219178027395;0,8590229248252937;0,85901991771645;0,8590209247532912;0,8143950829950605;0,0;
10;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
15;0,789978009087398;0,8109966806980224;0,7902934246708658;0,8381817585638895;0,8379853689332308;0,789978009087398;0,8383142996061426;0,8411766425028822;0,8383123454406294;0,8411746816872613;0,8108825356230658;0,0;
80;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
20;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
60;0,9301009926717649;0,8782826156917528;0,8536392831009227;0,8956315765286132;0,8956315765286132;0,9580739723066289;0,8950370709660054;0,8950054552326444;0,8950834881301969;0,8950352220642871;0,9317188438666584;0,0;
