bandwidth;Size(BigestOnTop);Size(SmallerOnTop);PageRank;Jaccard;TripleDistance;Quantitative;Dynamics-Jaccard;Dynamics-TripleDistance;DynamicsH-Jaccard;DynamicsH-TripleDistance;Age;Compound;
0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
100;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
5;0,9266226578786909;0,9322964351399546;0,9272544427523821;0,9433211250665889;0,9433211250665889;0,9266226578786909;0,9431379961897882;0,9339240198485179;0,9429988611199049;0,9337862269119872;0,9268562008286045;0,0;
40;0,9237812349068603;0,9861300841056909;0,9289512614878509;0,9844764635025026;0,9844764635025026;0,9312801576351528;0,997135076464107;0,997135076464107;0,9949254950511219;0,9949254950511219;0,9319852720697356;0,0;
10;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
15;0,9266226578786909;0,9412728705100393;0,9272544427523821;0,9654397389467633;0,9654397389467633;0,9266226578786909;0,9582417404537247;0,9582421305045805;0,958098065366316;0,958098455360356;0,9314196008161034;0,0;
80;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
20;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
60;0,9349430277093103;0,9938564064829183;0,9524340782362056;0,9869985323361423;0,9869985323361423;0,9399851176095967;0,9998545110307845;0,9998545110307845;0,9976445334974168;0,9976445334974168;0,9335167092423428;0,0;
