bandwidth;Size(BigestOnTop);Size(SmallerOnTop);PageRank;Jaccard;TripleDistance;Quantitative;Dynamics-Jaccard;Dynamics-TripleDistance;DynamicsH-Jaccard;DynamicsH-TripleDistance;Age;Compound;
0;0,8182467254509411;0,8182467254509411;0,8182467254509411;0,8182467254509411;0,8182467254509411;0,8182467254509411;0,8182467254509411;0,8182467254509411;0,8182467254509411;0,8182467254509411;0,0;0,0;
1;0,8182467254509411;0,8193330582349776;0,8183683051882529;0,818312917264389;0,818312917264389;0,8182467254509411;0,8234172654368138;0,8224748436512902;0,8234172654368138;0,8224748436512902;0,0;0,0;
2;0,8182467254509411;0,8198536765776768;0,8183683051882529;0,8286035199916502;0,8286035199916502;0,8182467254509411;0,8255140543436681;0,8255148078045589;0,8255140543436681;0,8255148078045589;0,0;0,0;
3;0,8182467254509411;0,8220528235651288;0,8183683051882529;0,8319968670246787;0,8319968670246787;0,8182467254509411;0,8270761294623628;0,8270768829232534;0,8270761294623628;0,8270768829232534;0,0;0,0;
4;0,8182467254509411;0,8272556197715567;0,8183683051882529;0,8319968670246787;0,8319968670246787;0,8182467254509411;0,8270761294623628;0,8270768829232534;0,8270761294623628;0,8270768829232534;0,0;0,0;
100;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;0,0;0,0;
5;0,8182467254509411;0,8289889937936091;0,8183683051882529;0,8319968670246787;0,8319968670246787;0,8182467254509411;0,8270761294623628;0,8270768829232534;0,8270761294623628;0,8270768829232534;0,0;0,0;
40;0,8918243157978024;0,856783458773626;0,8446218342651945;0,8936936890769529;0,8936936890769529;0,8918243157978024;0,903467153271175;0,9034678632131838;0,903467153271175;0,9034678632131838;0,0;0,0;
10;0,8182467254509411;0,8369118261114924;0,8183683051882529;0,8319968670246787;0,8319968670246787;0,8182467254509411;0,8270761294623628;0,8270768829232534;0,8270761294623628;0,8270768829232534;0,0;0,0;
15;0,8182467254509411;0,8448619439815488;0,8183683051882529;0,8872642987286979;0,8872754720105628;0,8182467254509411;0,8805584631470038;0,8805593076800893;0,8805584631470038;0,8805593076800893;0,0;0,0;
80;0,9705895718711454;0,974791548061002;0,9130111643441254;0,9278782616036014;0,9278782616036014;0,9283096662031619;0,9322620074729546;0,9322620074729546;0,9322577572536561;0,9322577572536561;0,0;0,0;
20;0,8182467254509411;0,847149580774631;0,8183683051882529;0,8887638506370553;0,8887749078424363;0,8182467254509411;0,8912811924603705;0,8912768871241851;0,8912811924603705;0,8912768871241851;0,0;0,0;
60;0,9607885528292792;0,9183886986839337;0,903747033922171;0,9183267166785483;0,9183267166785483;0,8989920843153822;0,903467153271175;0,9034678632131838;0,903467153271175;0,9034678632131838;0,0;0,0;
