bandwidth;Size(BigestOnTop);Size(SmallerOnTop);PageRank;Jaccard;TripleDistance;Quantitative;Dynamics-Jaccard;Dynamics-TripleDistance;DynamicsH-Jaccard;DynamicsH-TripleDistance;Age;Compound;
0;0,8536510553442319;0,8536510553442319;0,8536510553442319;0,8536510553442319;0,8536510553442319;0,8536510553442319;0,8536510553442319;0,8536510553442319;0,8536510553442319;0,8536510553442319;0,0;0,0;
1;0,8536510553442319;0,8549273270102047;0,8537715089023299;0,8537201111798954;0,8537201111798954;0,8536510553442319;0,8589785238716012;0,8579956606763357;0,8589785238716012;0,8579956606763357;0,0;0,0;
2;0,8536510553442319;0,855573582422042;0,8537715089023299;0,8811625534167778;0,8811625534167778;0,8536510553442319;0,863694264904965;0,8636950532135913;0,863694264904965;0,8636950532135913;0,0;0,0;
3;0,8536510553442319;0,857868348833189;0,8537715089023299;0,884772455109174;0,884772455109174;0,8536510553442319;0,8653285863490014;0,8653293746576277;0,8653285863490014;0,8653293746576277;0,0;0,0;
4;0,8536510553442319;0,8772035098337954;0,8537715089023299;0,884772455109174;0,884772455109174;0,8536510553442319;0,8653285863490014;0,8653293746576277;0,8653285863490014;0,8653293746576277;0,0;0,0;
100;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;0,0;0,0;
5;0,8536510553442319;0,8773563628764341;0,8537715089023299;0,884772455109174;0,884772455109174;0,8536510553442319;0,8653285863490014;0,8653293746576277;0,8653285863490014;0,8653293746576277;0,0;0,0;
40;0,9409609655582443;0,9092220048154621;0,890241740358414;0,9623311452776332;0,9623311452776332;0,9409609655582443;0,9629541455849948;0,9629590330984777;0,9629541455849948;0,9629590330984777;0,0;0,0;
10;0,8536510553442319;0,881959927592276;0,8537715089023299;0,884772455109174;0,884772455109174;0,8536510553442319;0,8653285863490014;0,8653293746576277;0,8653285863490014;0,8653293746576277;0,0;0,0;
15;0,8536510553442319;0,8825009438025029;0,8537715089023299;0,9461132719088508;0,9461215491494268;0,8536510553442319;0,9408919885534435;0,9408919885534435;0,9408919885534435;0,9408919885534435;0,0;0,0;
80;0,9647473900480923;0,9669787764456851;0,9735328531955706;0,9999487599392908;0,9999487599392908;0,9967670674926985;0,9999284215767323;0,9999284215767323;0,999921878615134;0,999921878615134;0,0;0,0;
20;0,8536510553442319;0,8889036652961395;0,8537715089023299;0,9581552379915568;0,9581635152321328;0,8536510553442319;0,947824847598264;0,9478945340808286;0,947824847598264;0,9478945340808286;0,0;0,0;
60;0,9434442165619386;0,9102300938867691;0,9701701650883808;0,9961734710970978;0,9961734710970978;0,9561695673927804;0,9629541455849948;0,9629590330984777;0,9629541455849948;0,9629590330984777;0,0;0,0;
