bandwidth;Size(BigestOnTop);Size(SmallerOnTop);PageRank;Jaccard;TripleDistance;Quantitative;Dynamics-Jaccard;Dynamics-TripleDistance;DynamicsH-Jaccard;DynamicsH-TripleDistance;Age;Compound;
0;0,7494772010493164;0,7494772010493164;0,7494772010493164;0,7494772010493164;0,7494772010493164;0,7494772010493164;0,7494772010493164;0,7494772010493164;0,7494772010493164;0,7494772010493164;0,0;0,0;
1;0,7494772010493164;0,7514135162203306;0,7496487896808928;0,7495473496568803;0,7495473496568803;0,7494772010493164;0,7537252086774209;0,7537252086774209;0,7537252086774209;0,7537252086774209;0,0;0,0;
2;0,7494772010493164;0,751753784506823;0,7496487896808928;0,7495473496568803;0,7495473496568803;0,7494772010493164;0,763512788837164;0,7635147998932474;0,763512788837164;0,7635147998932474;0,0;0,0;
3;0,7494772010493164;0,7519635603239306;0,7496487896808928;0,7495473496568803;0,7495473496568803;0,7494772010493164;0,7652561952350866;0,7652413641077664;0,7652561952350866;0,7652413641077664;0,0;0,0;
4;0,7494772010493164;0,7542006002202042;0,7496487896808928;0,7509568666104723;0,7509568666104723;0,7494772010493164;0,7656115453886131;0,7655967123809554;0,765744042316893;0,7655967123809554;0,0;0,0;
100;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;0,0;0,0;
5;0,7494772010493164;0,7551241388744697;0,7496487896808928;0,7537445888372024;0,7537445888372024;0,7494772010493164;0,7656115453886131;0,7655967123809554;0,765744042316893;0,7655967123809554;0,0;0,0;
40;0,9604826840359157;0,7829998434908595;0,887622416095336;0,8493029134561496;0,8493029134561496;0,9604826840359157;0,8530551580092786;0,8530575561107858;0,8016012415360196;0,8021113392335034;0,0;0,0;
10;0,7494772010493164;0,7596251764829567;0,7496487896808928;0,7647064057001992;0,7647064057001992;0,7494772010493164;0,7656115453886131;0,7656254037739726;0,7680506290809812;0,7679455495377853;0,0;0,0;
15;0,7494772010493164;0,7629861576830428;0,7496487896808928;0,7647064057001992;0,7647064057001992;0,7494772010493164;0,8161894645650523;0,7656254037739726;0,7775389730526464;0,7744193765810358;0,0;0,0;
80;0,9739444880137667;0,8554481594232011;0,9864402302008043;0,8510174767375173;0,8510174767375173;0,9853944139483254;0,9985092713279485;0,9985092713279485;0,9433667791944393;0,9433667791944393;0,0;0,0;
20;0,7494772010493164;0,7637414153941555;0,7496487896808928;0,8228706889461563;0,8228710004835059;0,7494772010493164;0,8243544075092859;0,8182148864391038;0,7811077921745375;0,7811042119881296;0,0;0,0;
60;0,9622132864283529;0,78354515029362;0,9035976414668538;0,8510174767375173;0,8510174767375173;0,9695528051694395;0,8533296600107095;0,8533326544193971;0,9414343463329635;0,941434523252438;0,0;0,0;
