bandwidth;Size(BigestOnTop);Size(SmallerOnTop);PageRank;Jaccard;TripleDistance;Quantitative;Dynamics-Jaccard;Dynamics-TripleDistance;DynamicsH-Jaccard;DynamicsH-TripleDistance;Age;Compound;
0;0,8756090120304711;0,8756090120304711;0,8756090120304711;0,8756090120304711;0,8756090120304711;0,8756090120304711;0,8756090120304711;0,8756090120304711;0,8756090120304711;0,8756090120304711;0,0;0,0;
1;0,8756090120304711;0,8770372998996537;0,8757824573225689;0,882365463277068;0,882365463277068;0,8756090120304711;0,8824494197444229;0,8825324529434622;0,8824494197444229;0,8825324529434622;0,0;0,0;
2;0,8756090120304711;0,8779514480172134;0,8757824573225689;0,882365463277068;0,882365463277068;0,8756090120304711;0,8824494197444229;0,8825324529434622;0,8824494197444229;0,8825324529434622;0,0;0,0;
3;0,8756090120304711;0,878698615996603;0,8757824573225689;0,882365463277068;0,882365463277068;0,8756090120304711;0,8824494197444229;0,8825324529434622;0,8824494197444229;0,8825324529434622;0,0;0,0;
4;0,8756090120304711;0,8818544907636172;0,8757824573225689;0,882365463277068;0,882365463277068;0,8756090120304711;0,8824494197444229;0,8825324529434622;0,8824494197444229;0,8825324529434622;0,0;0,0;
100;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;0,0;0,0;
5;0,8756090120304711;0,8834577503669981;0,8757824573225689;0,882365463277068;0,882365463277068;0,8756090120304711;0,8824494197444229;0,8825324529434622;0,8824494197444229;0,8825324529434622;0,0;0,0;
40;0,9522000373650049;0,9029897271546307;0,9036762820957551;0,9610329281919562;0,9610329281919562;0,9522000373650049;0,9615891640159974;0,9615897864153053;0,9615855866963604;0,9615862090967474;0,0;0,0;
10;0,8756090120304711;0,8909483857266668;0,8757824573225689;0,9308583744050467;0,9308583744050467;0,8756090120304711;0,9312880691137425;0,9312880691137425;0,9312844790028123;0,9312844790028123;0,0;0,0;
15;0,8756090120304711;0,8934608509641407;0,8757824573225689;0,9329242256459079;0,9329242256459079;0,8756090120304711;0,9326457142564406;0,9326499960737265;0,9326421403966251;0,9326464222175123;0,0;0,0;
80;0,98324649861152;0,9717601959892527;0,9742949282988549;0,9994398756363347;0,9994398756363347;0,9842559694649198;0,9995344571605965;0,9995344571605965;0,9996140152602927;0,9996140152602927;0,0;0,0;
20;0,8756090120304711;0,8936351426432525;0,8757824573225689;0,9329242256459079;0,9329242256459079;0,8756090120304711;0,9326457142564406;0,9326499960737265;0,9326421403966251;0,9326464222175123;0,0;0,0;
60;0,9630633834014496;0,9130731662293643;0,9134271578715616;0,9813922541354723;0,9813922541354723;0,9630633834014496;0,9924180814233496;0,9820315331883663;0,9926355895462334;0,9924033786552569;0,0;0,0;
