bandwidth;Size(BigestOnTop);Size(SmallerOnTop);PageRank;Jaccard;TripleDistance;Quantitative;Dynamics-Jaccard;Dynamics-TripleDistance;DynamicsH-Jaccard;DynamicsH-TripleDistance;Age;Compound;
0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
100;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
5;0,8865520706203134;0,8907784749442684;0,8872323229794888;0,916275886609779;0,916275886609779;0,8865520706203134;0,9111113396447803;0,8937613520417742;0,9111095766707606;0,8937596190893566;0,8867393270880887;0,0;
40;0,8867212066655963;0,9743472090918032;0,9102336566245509;0,9607515272475994;0,9607515272475994;0,8904890970896979;0,9737422116412777;0,9737422116412777;0,9732977840134265;0,9732977840134265;0,9045252868155015;0,0;
10;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
15;0,8865520706203134;0,9028918828833367;0,8872323229794888;0,9411238817488817;0,9411238817488817;0,8865520706203134;0,9284920432528481;0,9284935558156387;0,9284878870274607;0,9284893995861385;0,9013928739608046;0,0;
80;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
20;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
60;0,9213857197826572;0,9937811117919944;0,9417371678586508;0,9642140333275714;0,9642140333275714;0,917288567204637;0,9780842611783069;0,9780842611783069;0,977647073745631;0,977647073745631;0,9079048011411875;0,0;
